digital_entity_id,digital_entity_type,access_uri,web_statement,format,license,rights_uri,rights_holder,source,source_uri,creator,created,modified,language
8d3a004f-e34f-4762-ab5f-b7b46fc4c0de,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp66235913546330464729.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
c5d848b5-c6d9-48ec-87ec-96ead3e4358a,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64656597589561111792.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
fae13d7e-4bcf-4b72-885f-f914c741b519,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64534919694320950887.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
d2ab270e-4c00-4d70-b39e-473bc1466097,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67587726078560299865.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
90136f57-1b64-4679-80c5-b6f386ffaa0c,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68440425933597227418.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
14bd4573-9666-4d9d-ab96-0a03c186e5f9,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63474422556950050758.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
3e5feb20-857d-48c3-b78f-01870ea6ec4c,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65166031847192990515.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
60b35cdb-7e47-4a8f-87ce-125766559cf4,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp61809661478584173613.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
73268471-1c24-4090-adc3-dffcf9e720c4,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67944756013080348022.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
c073fbde-ad8c-4c3b-a0e6-a1aa08b72413,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67053702594258376721.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
19a13e5d-a537-42f1-897c-e3c508195b6b,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63995223841813778532.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
33e4f25a-9229-496f-8b35-cf6ee4a06ca4,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63693645322100542321.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
0aaac79e-20a3-4627-b26a-032703509b23,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63205860692743310292.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
6cbfde2b-be5d-499a-9998-a2fba5175569,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64494806693860944535.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
9ea2adb4-e792-44c0-a960-d8013f82dbeb,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp61040712855603107964.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
9691d588-1d5e-48d8-99fe-9d0abd4cddf7,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64612798271007175646.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
416a5d91-64e1-4ba4-872b-c3ad0ae1fe31,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67629318002764609245.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
b8720ece-4d2f-4d9a-98c0-261198958564,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67788120565699141328.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
8d1e406e-b93c-4b0a-8895-581f713be678,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp66915711778837166819.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
a791079f-c1fc-4435-8291-d26a26f113b5,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65627386683002332654.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
7e2990b3-e492-4528-bb71-52a33fb91a77,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68183879510957177092.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
14afd0f1-3a1f-47ec-874f-6ac49e4a8028,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6710000377570220353.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
132ccb50-d7ec-4d32-b424-7b58e5d00375,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64323643672149631275.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
9c0f1db7-aa17-40ce-ba0f-8e3254eb3696,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64960114629143186119.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,7/31/2019,
a7da4a0f-2792-416d-bc9e-c36656507d38,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63885997998814417348.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,7/31/2019,
73fcd768-1903-4a35-a49a-a690a8044e95,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64220066938523638160.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,7/31/2019,
6548e669-02ed-4652-b322-539a1b4ce826,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63296530972157118891.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,7/31/2019,
c97eb4d0-7bef-4bac-a194-71e307ec6c30,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6833930283406338345.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,7/31/2019,
6887c5b4-91c0-4b96-9f6b-aefea8bb1fd9,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63452080342350764765.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,7/31/2019,
df9d882c-23a5-4001-afd6-e4e196c6be46,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp61495092197533958814.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
ba47b159-96ce-4744-a3d7-105dda10a225,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68584391842708149325.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
345b9e32-1be9-440f-a2e9-e15237b75df3,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68624222941741091943.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
9b8ec4b0-cb6e-443c-9344-3e0a9fbaa4be,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64908329118969843933.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
98e46381-1efb-4bc5-901a-00a0ab51d979,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68452799444983569769.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
41d67101-da55-4b0c-bc2a-4103d13ab9e7,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp66654263557182094177.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
d34a05c3-cb72-4a8a-9a86-13183aca2f56,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp61766256768948518404.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
3a62ef9b-c07b-4ac4-a7a1-e0e971034a54,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp66042663993403785268.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
e8e0e9c4-2f86-4650-9b4f-9166993f1143,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63229406657545785318.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
c6fc7e46-461f-4ebc-80d6-9be73ffb9001,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65341541007977467568.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
36f3cd1b-a04f-4dc3-b78f-dfca6c9c7e8f,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65528821956076364731.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
796f123c-ca63-4df4-b0a3-ec323aec87a5,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp66918562655863699489.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
4b5ceb1a-828e-4de8-a05c-83fa63e624cb,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp69193425591592574334.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
e54035bf-07be-4734-a9b8-77789599f56e,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6225653121705026229.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
b7e91a17-4d2b-4bc3-8719-509c227298e3,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67087624280091597521.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
2825e6eb-1d99-47d8-af6c-0459c271cfc4,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp61518607956420107838.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
3effbe31-4f30-4b16-bbad-30ea36d7dcee,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63968145730633304369.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
979d7108-86f3-4780-a629-cfafccfb4eef,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp61137381364973575160.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
e8103cca-1076-4f7b-8b2e-85420b0c0122,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65718733855644994085.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
4bd2790a-8c62-443b-ac02-3f39032986d8,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68596269160692944688.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
fb58d597-2d11-4541-924b-746e2759a9d5,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65803044432396093532.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
966b4508-5582-430c-9310-55982f9e0a57,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63853239654299370948.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
8c692da9-7e22-47d3-939b-b4fbe8470512,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp62825812534061279657.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
b1982286-ba5a-4cbc-8eaf-58dbf21ea0b3,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68917012248960466630.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
a9b8c043-6068-4f65-ba7a-437613b2b30b,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6119859376680600202.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
513fd6a9-128c-48cc-aa0c-576eae6c7a45,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63786699930125298900.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
8f7bd69c-739a-46c4-ac2d-7cea74ec9df3,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp62595879972970637749.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
513750b2-e73f-40f5-98fe-ba20f6ebb89f,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65208552483160090251.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
6500ea61-c341-4d4e-80e3-6e34b00bc3dd,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63480631125631798194.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
2080ae08-4861-424d-8076-fb2e8e1da0f7,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6288963081745028034.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
f9e56953-3492-4544-9838-04a667a62c64,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp61513776089715870622.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
66c60b4d-6a89-4ed1-b4d6-1fc671d6cb66,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63237267367073890167.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
70af4ec2-d8fb-4ccc-a0b6-f81828f64767,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68585565171710231524.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
9c6519eb-17e4-458c-b467-e5db21eba4aa,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65875270668088728698.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
8130f65b-4112-41c2-ac5f-b6848328f9f4,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp66495937798246536618.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
c7b115b7-d7ff-4f68-aa02-b55e9a248c78,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64274221600041284037.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
d26c81dd-0774-4731-acd1-465443f68ed4,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64096314032642234519.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
21a1b285-553a-46d3-8f31-b9827b422ac0,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64188576350136395669.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
d87afb15-3f11-42d0-84b4-bc982818964c,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68972763675963219235.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
0f1e5d14-d6ab-4350-8271-186536ea43ae,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp69221036505573242355.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
a1c12001-8b15-4022-8742-bc1c8a83ca99,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68056147530972323038.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
f32e400e-6ab8-4879-91cb-b7b73232147f,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67346955426579583457.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",2/18/2013,2/18/2013,
