location_id,parent_location_id,higher_geography_id,higher_geography,continent,water_body,island_group,island,country,country_code,state_province,county,municipality,locality,minimum_elevation_in_meters,maximum_elevation_in_meters,minimum_distance_above_surface_in_meters,maximum_distance_above_surface_in_meters,minimum_depth_in_meters,maximum_depth_in_meters,vertical_datum,location_according_to,location_remarks,accepted_georeference_id,accepted_geological_context_id
0af81722-cba4-4fac-8a68-e66471e012f3,,,"Europe, Austria",Europe,,,,Austria,AT,,,,Danube River,,,,,,,,,,,
0af81722-cba4-4fac-8a68-e66471e012f3,,,"Europe, Austria",Europe,,,,Austria,AT,,,,Danube River,,,,,,,,,,,
0af81722-cba4-4fac-8a68-e66471e012f3,,,"Europe, Austria",Europe,,,,Austria,AT,,,,Danube River,,,,,,,,,,,
382b565b-3bea-434b-976d-96b3fdfee507,,,"Oceania, Australia",Oceania,,,,Australia,AU,,,,unknown,,,,,,,,,,,
27c9c77c-f3c8-44a0-826b-6190d138a747,,,"Oceania, Australia",Oceania,,,,Australia,AU,,,,Melbourne Aquarium,,,,,,,,,,,
d58464d4-58ca-45ed-9b0f-84eda1d5949b,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,,,Bermuda,BM,,,,approximately 20 kilometers NW of Bermuda Island,,,,,,,,,,,
4b84afac-72c4-4d53-ad93-2b6091f90c95,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,,Bermuda,BM,,,,NW of Bermuda,,,,,,,,,,,
23d815a2-36fd-4418-bb8d-fe2a5c19322e,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,,Bermuda,BM,,,,NW of Bermuda,,,,,,,,,,,
35201b47-77c5-42f9-b109-a7c491a9588c,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,,Bermuda,BM,,,,NW of Bermuda,,,,,,,,,,,
10483617-7cb9-40c9-b038-e4451533063f,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,Bermuda,Bermuda,BM,,,,Ferry Reach,,,,,,,,,,,
10483617-7cb9-40c9-b038-e4451533063f,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,Bermuda,Bermuda,BM,,,,Ferry Reach,,,,,,,,,,,
10483617-7cb9-40c9-b038-e4451533063f,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,Bermuda,Bermuda,BM,,,,Ferry Reach,,,,,,,,,,,
10483617-7cb9-40c9-b038-e4451533063f,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,Bermuda,Bermuda,BM,,,,Ferry Reach,,,,,,,,,,,
10483617-7cb9-40c9-b038-e4451533063f,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,Bermuda,Bermuda,BM,,,,Ferry Reach,,,,,,,,,,,
10483617-7cb9-40c9-b038-e4451533063f,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,Bermuda,Bermuda,BM,,,,Ferry Reach,,,,,,,,,,,
3389519c-7b56-48d2-a441-b391b192760f,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,,,Bermuda,BM,,,,No locality data,,,,,,,,,,,
1f395354-9f1b-474c-99d0-33b0478dddb3,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,,,Bermuda,BM,,,,Ferry Reach at Concrete Beach,,,,,,,,,,,
1f395354-9f1b-474c-99d0-33b0478dddb3,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,,,Bermuda,BM,,,,Ferry Reach at Concrete Beach,,,,,,,,,,,
aa42309e-e2d4-46f3-8002-f1e91aec6133,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,Bermuda,Bermuda,BM,,,,Bailey's Bay,,,,,,,,,,,
aa42309e-e2d4-46f3-8002-f1e91aec6133,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,Bermuda,Bermuda,BM,,,,Bailey's Bay,,,,,,,,,,,
aa42309e-e2d4-46f3-8002-f1e91aec6133,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,Bermuda,Bermuda,BM,,,,Bailey's Bay,,,,,,,,,,,
aa42309e-e2d4-46f3-8002-f1e91aec6133,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,Bermuda,Bermuda,BM,,,,Bailey's Bay,,,,,,,,,,,
aa42309e-e2d4-46f3-8002-f1e91aec6133,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,Bermuda,Bermuda,BM,,,,Bailey's Bay,,,,,,,,,,,
aa42309e-e2d4-46f3-8002-f1e91aec6133,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,Bermuda,Bermuda,BM,,,,Bailey's Bay,,,,,,,,,,,
aa42309e-e2d4-46f3-8002-f1e91aec6133,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,Bermuda,Bermuda,BM,,,,Bailey's Bay,,,,,,,,,,,
aa42309e-e2d4-46f3-8002-f1e91aec6133,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,Bermuda,Bermuda,Bermuda,BM,,,,Bailey's Bay,,,,,,,,,,,
6ac62f59-ee3e-4ddf-ba09-00414bb9f9fa,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,,,Bermuda,BM,,,,Trunk Island in Harrington Sound,,,,,,,,,,,
0933abcf-8b40-468b-b7bc-dec182e1dc45,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,,,Bermuda,BM,,,,Three Hills Shoals,,,,,,,,,,,
fb451a1f-d870-4b35-9dda-c41688884350,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,,,Bermuda,BM,,,,"Bermuda, outside Eastern Blue Cut at 280 fathoms",,,,,,,,,,4150cf43-a0b8-11ed-803c-6c2b597b15e2,
391807b7-2cca-4a93-8d75-bc55c01861f5,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,,,Bermuda,BM,,,,St. Georges to Challenger Bank,,,,,,,,,,414f66db-a0b8-11ed-803c-6c2b597b15e2,
e1b11a17-b516-443e-9476-ca6682aec71a,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,,,Bermuda,BM,,,,Offshore fishing trip,,,,,,,,,,,
afc4d0b6-0ed9-4213-ad63-c7a68636cc6e,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,,,Bermuda,BM,,,,"St. George's Island, entrance Whalebone Bay, rocky promontory, large tide pool",,,,,,,,,,,
b734b9ad-3cba-43c5-a7aa-1eccf4334a9d,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,,,Bermuda,BM,,,,No locality given,,,,,,,,,,,
243b2ae4-e2c4-499a-971e-78c1d009be3f,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,,,Bermuda,BM,,,,"Flatts, after a West gale",,,,,,,,,,,
0ec61b5d-28da-43a2-879c-a5fd269f10ed,,,"Atlantic Ocean, Bermuda",Atlantic Ocean,,,,Bermuda,BM,,,,Caryn Haul 55,,,,,,,,,,,
38a3adde-886d-444f-8abc-e73394c29123,,,"South America, Bolivia",South America,,,,Bolivia,BO,,,,Lago Titicaca,,,,,,,,,,414f16a1-a0b8-11ed-803c-6c2b597b15e2,
235d0610-df2a-4253-b3d2-09d384c271b5,,,"South America, Brazil",South America,,,,Brazil,BR,,,,Rio Negro at Camanaos Rapids,,,,,,,,,,415028df-a0b8-11ed-803c-6c2b597b15e2,
3e719a10-974d-48ac-87cf-75318007ca1e,,,"Atlantic Ocean, Brazil",Atlantic Ocean,,,,Brazil,BR,,,,Oregon Sta. 2082,,,,,366,,,,,,
105629c1-ee5d-46a7-a99f-a905277247ff,,,"North America, Bahamas",North America,Tongue of the Ocean,,,Bahamas,BS,,,,Green Cay,,,,,,,,,,414f0676-a0b8-11ed-803c-6c2b597b15e2,
6eafeb97-5535-462a-bc4f-8e3710e128b3,,,"North America, Bahamas",North America,,,,Bahamas,BS,,,,Station No. 3502,,,,,,,,,,,
52d14bb9-4da7-4fa7-82cc-4c9d8ad6256b,,,"North America, Bahamas",North America,,,,Bahamas,BS,,,,Bimini Islands,,,,,,,,,,,
1f50b41e-41ce-40e5-b428-809767e57f3e,,,"North America, Bahamas",North America,,Little Bahama Bank,,Bahamas,BS,,,,Matanilla Reef,,,,,,,,,,,
b58582a0-8864-4a25-a14c-fe0846152d6d,,,"North America, Bahamas",North America,,,,Bahamas,BS,,,,SE edge of Tongue of the Ocean,,,,,0,0,,,,,
c07c819a-dfe4-4e1e-9f11-a5b8c72455f2,,,"North America, Bahamas",North America,,,,Bahamas,BS,,,,Nassau,,,,,,,,,,,
d3096bef-e8e1-4c5a-8c49-bccef20dbf5b,,,"North America, Bahamas",North America,,,,Bahamas,BS,,,,Andros Island,,,,,,,,,,,
df4156f7-ada6-4d9e-a109-2c9060d62a22,,,"North America, Belize",North America,,,,Belize,BZ,,,,Shallows just South of Robertson Point,,,,,12,14,,,,,
88656181-b35c-4fee-8a09-908cf06096f0,,,"North America, Belize",North America,,,,Belize,BZ,,,,Northeast Cay at Glover's Reef,,,,,,,,,,,
f061423a-1ede-4dc5-a316-e498b6367907,,,"North America, Belize",North America,,,,Belize,BZ,,,,"North Lighthouse, Glover's Reef",,,,,,,,,,,
f061423a-1ede-4dc5-a316-e498b6367907,,,"North America, Belize",North America,,,,Belize,BZ,,,,"North Lighthouse, Glover's Reef",,,,,,,,,,,
98bef576-264d-4610-b6bb-1e5f292c5418,,,"North America, Belize",North America,,,,Belize,BZ,,,,"St. John's College shore, Belize City",,,,,,,,,,,
7aea3a5b-c3a1-45c3-b879-52f1d36c128e,,,"North America, Belize",North America,,,,Belize,BZ,,,,"E of Dangriga, West of Sand Fly Caye, inner channel North to Robertson Point",,,,,14,15,,,,,
e976aeb8-ebe0-4bb5-9d07-86a71b3cd1c5,,,"North America, Belize",North America,,,,Belize,BZ,,,,"Victoria Channel, SW of Little Water Caye",,,,,32,36,,,,,
e1d036f7-1977-4f18-8d24-c63663e3ceae,,,"North America, Belize",North America,,,,Belize,BZ,,,,"Fishpot samples, Northside Market, Belize City",,,,,,,,,,,
ec9df5d0-556e-47f8-8e09-2a4e453fe2c3,,,"North America, Belize",North America,,,,Belize,BZ,,,,Shallow water off Placencia and East of Bugle Caye in inner channel,,,,,18,22,,,,,
92fef492-c3a9-4dbe-9f09-1c4f9975a5f2,,,"North America, Belize",North America,,,,Belize,BZ,,,,"Victoria Channel, North of Moho Caye",,,,,30,37,,,,,
6cdec904-eec1-437f-801e-600ca8501bae,,,"North America, Belize",North America,,,,Belize,BZ,,,,"Mussel Creek, approximately 13 miles NW of Hattieville",,,,,,,,,,,
14f34bad-0bb0-4410-a00b-dd79a66585c8,,,"North America, Belize",North America,,,,Belize,BZ,,,,Long Cay,,,,,,,,,,,
fc01112d-7014-4d97-8c8b-3d24a2143aef,,,"North America, Belize",North America,,,,Belize,BZ,,,,"Sittee Point towards False Sittee Point, through Sittee River plume",,,,,12,18,,,,,
3d3cc405-8bca-4990-b9c5-1f6f226afa4d,,,"North America, Belize",North America,,,,Belize,BZ,,,,Carrie Bow Cay,,,,,,,,,,,
3d3cc405-8bca-4990-b9c5-1f6f226afa4d,,,"North America, Belize",North America,,,,Belize,BZ,,,,Carrie Bow Cay,,,,,,,,,,,
3d3cc405-8bca-4990-b9c5-1f6f226afa4d,,,"North America, Belize",North America,,,,Belize,BZ,,,,Carrie Bow Cay,,,,,,,,,,,
3d3cc405-8bca-4990-b9c5-1f6f226afa4d,,,"North America, Belize",North America,,,,Belize,BZ,,,,Carrie Bow Cay,,,,,,,,,,,
0610d010-cc29-4944-8810-5748f3aed24a,,,"North America, Belize",North America,,,,Belize,BZ,,,,"West side of Turneffe Caye, deep hole",,,,,61,152,,,,,
ba0a549e-9b7a-466e-b3bc-fb9190d0c18d,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Wall in front of Carrie Bow Cay,,,,,18,21,,,,,
624811cb-4c49-45ce-ae17-3fd629a3006f,,,"North America, Belize",North America,,,,Belize,BZ,,,,Middle Cays at Glover's Reef,,,,,,,,,,,
e2e5155f-71f2-4c51-9e65-6057cd333fd0,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Reef crest in front of Carrie Bow Cay,,,,,,,,,,,
e2e5155f-71f2-4c51-9e65-6057cd333fd0,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Reef crest in front of Carrie Bow Cay,,,,,,,,,,,
e2e5155f-71f2-4c51-9e65-6057cd333fd0,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Reef crest in front of Carrie Bow Cay,,,,,,,,,,,
e2e5155f-71f2-4c51-9e65-6057cd333fd0,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Reef crest in front of Carrie Bow Cay,,,,,,,,,,,
e2e5155f-71f2-4c51-9e65-6057cd333fd0,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Reef crest in front of Carrie Bow Cay,,,,,,,,,,,
759e03e6-3fba-43a3-b77d-19202cc34d96,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Mangrove Islands near Carrie Bow Cay,,,,,,,,,,,
37251b22-2156-41e3-9709-7c2897149ca0,,,"North America, Belize",North America,,,,Belize,BZ,,,,1 mile East of Fisheries Office in Belize City,,,,,,,,,,,
7bba4a0a-a8dc-4e40-b1ab-16099859997f,,,"North America, Belize",North America,,,,Belize,BZ,,,,NE tip of Glover's Reef,,,,,,,,,,,
b19ec229-77ec-46be-8f55-d6af32e45e53,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Flats at Carrie Bow Cay,,,,,,,,,,,
b19ec229-77ec-46be-8f55-d6af32e45e53,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Flats at Carrie Bow Cay,,,,,,,,,,,
b19ec229-77ec-46be-8f55-d6af32e45e53,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Flats at Carrie Bow Cay,,,,,,,,,,,
e01ceb7e-fcbf-4a64-b7f5-90ecd2307aea,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Just north of Carrie Bow Cay,,,,,,,,,,,
dfea2a25-9d5d-4594-91d6-25c63336e982,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,"Carrie Bow Cay, plankton net off dock",,,,,,,,,,,
dfea2a25-9d5d-4594-91d6-25c63336e982,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,"Carrie Bow Cay, plankton net off dock",,,,,,,,,,,
ab1cabb1-4891-4566-bd27-2e79a61d2943,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,"Middle south water cut, Carrie Bow Cay",,,,,,,,,,,
64e055ce-16fd-4501-93c7-a32c8018da0b,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Shot hole about 1/2 mile NNW of Carrie Bow Cay,,,,,,,,,,,
b1c6a3fe-4439-4e8a-a8c1-918fbd29cf40,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Sand bore 1-1.5 miles south of Carrie Bow Cay,,,,,,,,,,,
b1c6a3fe-4439-4e8a-a8c1-918fbd29cf40,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Sand bore 1-1.5 miles south of Carrie Bow Cay,,,,,,,,,,,
ff684a69-c06d-4bab-9af3-302501a21b7a,,,"North America, Belize",North America,,,,Belize,BZ,,,,"North Lighthouse, Glover's Reef",,,,,,,,,,,
47a95a9d-8d63-4905-9052-e8d4e4702dee,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Sand bore 1/2 mile south of Carrie Bow Cay,,,,,,,,,,,
47a95a9d-8d63-4905-9052-e8d4e4702dee,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Sand bore 1/2 mile south of Carrie Bow Cay,,,,,,,,,,,
f553f6eb-d750-481e-8329-490a9d1780cd,,,"North America, Belize",North America,,,,Belize,BZ,,,,Southwest Cay,,,,,,,,,,,
961fd5a4-5874-4a0d-9251-993cac312640,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,"Carrie Bow Cay, reef front",,,,,,,,,,,
a2ced39d-1d85-4b00-99fa-74f580451410,,,"North America, Belize",North America,,,,Belize,BZ,,,,"Head of Victoria channel, East of Crawl Caye towards Tarpon Cay",,,,,30,37,,,,,
a0ceb351-1a16-41d2-a0c8-770a22570a84,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Gill net set off of Carrie Bow Cay overnight,,,,,,,,,,,
85e3f44d-c2dd-4755-8e1f-86e1650947ce,,,"North America, Belize",North America,,,,Belize,BZ,,,,"Fish market, Belize City",,,,,,,,,,,
85e3f44d-c2dd-4755-8e1f-86e1650947ce,,,"North America, Belize",North America,,,,Belize,BZ,,,,"Fish market, Belize City",,,,,,,,,,,
85e3f44d-c2dd-4755-8e1f-86e1650947ce,,,"North America, Belize",North America,,,,Belize,BZ,,,,"Fish market, Belize City",,,,,,,,,,,
79866758-cc7b-4187-9f11-9625df4061ed,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Inside reef off Carrie Bow Cay,,,,,,,,,,,
f5140b92-5488-4b21-90d8-850327663ee0,,,"North America, Belize",North America,,,,Belize,BZ,,,,Off False Sittee Point near Sittee River plume,,,,,16,18,,,,,
3385213e-1bc0-428d-8c82-d9545ca4ae64,,,"North America, Belize",North America,,,,Belize,BZ,,,,Turneffe Caye,,,,,,,,,,,
9277cdc8-e82e-4175-afc9-61cee4dad6ba,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Patch reef about 1/2 mile NW of Carrie Bow Cay,,,,,,,,,,,
9277cdc8-e82e-4175-afc9-61cee4dad6ba,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Patch reef about 1/2 mile NW of Carrie Bow Cay,,,,,,,,,,,
7f86f082-979c-438e-808b-bc3698b4b315,,,"North America, Belize",North America,,,,Belize,BZ,,,,West side of Turneffe Caye,,,,,6,8,,,,,
305c214a-9e0a-48cc-863b-ddad06a5aa34,,,"North America, Belize",North America,,,,Belize,BZ,,,,E of False Caye to South of Sittee Point in Inner channel,,,,,16,17,,,,,
c1d584c3-598a-4cb5-9bd7-1fb84727a513,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Behind reef crest on south side of Carrie Bow Cay,,,,,,,,,,,
fe62d6bc-e184-4792-b547-af5f7d732e8c,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Carrie Bow Cay,,,,,,,,,,,
fe62d6bc-e184-4792-b547-af5f7d732e8c,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Carrie Bow Cay,,,,,,,,,,,
fe62d6bc-e184-4792-b547-af5f7d732e8c,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Carrie Bow Cay,,,,,,,,,,,
fe62d6bc-e184-4792-b547-af5f7d732e8c,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Carrie Bow Cay,,,,,,,,,,,
fe62d6bc-e184-4792-b547-af5f7d732e8c,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Carrie Bow Cay,,,,,,,,,,,
fe62d6bc-e184-4792-b547-af5f7d732e8c,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Carrie Bow Cay,,,,,,,,,,,
fe62d6bc-e184-4792-b547-af5f7d732e8c,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Carrie Bow Cay,,,,,,,,,,,
fe62d6bc-e184-4792-b547-af5f7d732e8c,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Carrie Bow Cay,,,,,,,,,,,
857ba5ec-9d62-45ed-99cd-dac2270ac26a,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Flats of South Water Cay,,,,,,,,,,,
857ba5ec-9d62-45ed-99cd-dac2270ac26a,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Flats of South Water Cay,,,,,,,,,,,
dc8376db-ca8d-4d3d-9431-d19fa8419870,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,"Cut near South Water Cay, just north of Carrie Bow Cay",,,,,,,,,,,
99c81b6e-1781-4114-86ec-d4cdb669e415,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Wall off Carrie Bow Cay,,,,,15,27,,,,,
99c81b6e-1781-4114-86ec-d4cdb669e415,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Wall off Carrie Bow Cay,,,,,,,,,,,
ae33a4e7-866c-496a-a2dc-707657c246fb,,,"North America, Belize",North America,,,,Belize,BZ,,,,"13 miles SSE of Robertson Point, ~ 2 miles East of Colson Point off Dangriga",,,,,15,19,,,,,
9e227233-e7a1-4e06-8cae-04c3515d64ec,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Gorgonian Gardens at reef crest 1/4 mile north of Carrie Bow Cay,,,,,,,,,,,
ea1f2b81-63fc-4203-b5f3-4c93ccf25ab9,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Reef crest on south end of Carrie Bow Cay,,,,,,,,,,,
15b9ccc4-e840-423e-8692-581aeb50f9ce,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Drop-off in front of Carrie Bow Cay,,,,,,,,,,,
d5202586-558d-42b8-baf1-3eefc7ff911d,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Reef crest east of Carrie Bow Cay,,,,,,,,,,,
ceab2ef7-af67-4e1b-b24c-8881b449a98d,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Curlew Cay,,,,,,,,,,,
ceab2ef7-af67-4e1b-b24c-8881b449a98d,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Curlew Cay,,,,,,,,,,,
7b915c50-9f60-4bee-b883-00c557f05808,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Wall 1/4 mile east of Carrie Bow Cay,,,,,,,,,,,
7b915c50-9f60-4bee-b883-00c557f05808,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Wall 1/4 mile east of Carrie Bow Cay,,,,,,,,,,,
7b915c50-9f60-4bee-b883-00c557f05808,,,"North America, Belize",North America,,Carrie Bow Cay,,Belize,BZ,,,,Wall 1/4 mile east of Carrie Bow Cay,,,,,,,,,,,
2b4935c1-a236-4f19-968a-de5b0189a605,,,"North America, Belize",North America,,,,Belize,BZ,,,,"Moho Caye, anchored at West edge of Caye in shallows",,,,,6,21,,,,,
30ec83d1-beec-45dd-8953-3a67df3f5100,,,"North America, Belize",North America,,,,Belize,BZ,,,,Sand bores 2 miles South of Carrie Bow Cay,,,,,,,,,,414b3e27-a0b8-11ed-803c-6c2b597b15e2,
d58bcc32-9eb5-489b-a8eb-184aa2151958,,,"North America, Belize",North America,,,,Belize,BZ,,,,"Mangrove and beach, St. John's College, Belize City",,,,,,,,,,,
d6376beb-54dc-42c8-8551-87e4b50c4cfc,,,"North America, Belize",North America,,,,Belize,BZ,,,,Glovers Reef - Long Cay - patch reef inside,,,,,,,,,,,
9880f9fc-f81d-44d1-b65b-87635adca0eb,,,"North America, Belize",North America,,,,Belize,BZ,,,,"North East Cay, Glovers Reef",,,,,,1,,,,,
37b954b7-e551-4c80-afb3-f63814f33753,,,"North America, Belize",North America,,,,Belize,BZ,,,,"Carrie Bow Cay, Barrier Reef just off IMSWE laboratory, about 300 yards off reef crest",,,,,9,,,,,,
c2763d94-09c8-4957-b604-127bb895f7d6,,,"North America, Belize",North America,,,,Belize,BZ,,,,"Glover's Reef, barrier reef between Long Cay and Middle Cay, reef crest, just south of Channel",,,,,1,2,,,,,
3fbef6b4-2cba-4d3b-94cb-2cce9acc9885,,,"North America, Canada",North America,,,,Canada,CA,,,,Hudson Bay,,,,,,,,,,4150afdb-a0b8-11ed-803c-6c2b597b15e2,
fd6e5bd8-6aad-4fa2-8d2f-bed46e4ea11a,,,"Africa, Democratic Republic of Congo",Africa,,,,Democratic Republic of Congo,CD,,,,"Ndjili River, Kinshasa",,,,,,,,,,415095ab-a0b8-11ed-803c-6c2b597b15e2,
39a3ad8e-0286-47f1-b0aa-3dcac980b634,,,"Africa, Central African Republic",Africa,,,,Central African Republic,CF,,,,"Control zone of Sangba, Kpata River, tributary to Boungou River",,,,,,,,,,,
35c531e8-8ad3-4657-95c9-aacbcdc05087,,,"South America, Chile",South America,,,,Chile,CL,,,,"Bofedales de Parinacota, Chilean Altiplane",,,,,,,,,,414ee33d-a0b8-11ed-803c-6c2b597b15e2,
