location_id;parent_location_id;higher_geography_id;higher_geography;continent;water_body;island_group;island;country;country_code;state_province;county;municipality;locality;minimum_elevation_in_meters; maximum_elevation_in_meters;minimum_distance_above_surface_in_meters;maximum_distance_above_surface_in_meters;minimum_depth_in_meters;maximum_depth_in_meters;vertical_datum;location_according_to;location_remarks;accepted_georeference_id;accepted_geological_context_id
7709cd3f-2983-f28d-4ad5-83a0d4c51d9a;;http://vocab.getty.edu/page/tgn/7001289;Africa | Cameroon | South | Océan | Bipindi;Africa;;;;Cameroon;CM;South;Océan;Bipindi;Bipindi;0;500;;;;;;;;;
92a796f0-91c0-d677-0480-6362ee4f1a35;;http://vocab.getty.edu/page/tgn/7001290;Africa | Cameroon | South West | Fako| Buéa;Africa;;;;Cameroon;CM;South West ;Fako;Buéa;Mt Cameroun ;2000;3000;;;;;;;;;
5b9d3e5e-9e63-14db-5280-4dfbe2c632bc;;http://vocab.getty.edu/page/tgn/7001291;Africa | Cameroon | Adamaoua | Mbéré | Meiganga;Africa;;;;Cameroon;CM;Adamaoua;Mbéré;Meiganga; Denkali région de Meiganga ;500;1000;;;;;;;;;
b6eb978e-c909-667b-68fb-fe8181feb28f;;http://vocab.getty.edu/page/tgn/7001292;Africa | Cameroon | South | Océan | Kribi;Africa;;;;Cameroon;CM;South;Océan;Kribi;Batanga;0;500;;;;;;;;;
2a40857d-03f7-2b98-e588-0e41467a847b;;http://vocab.getty.edu/page/tgn/7001293;Africa | Cameroon | South | Océan | Bipindi;Africa;;;;Cameroon;CM;South;Océan;Bipindi;Bipindi;500;1000;;;;;;;;;
6cd794ed-3f9d-82f6-4295-163b913e3a50;;http://vocab.getty.edu/page/tgn/7001294;Africa | Cameroon | South West | Meme | Kumba;Africa;;;;Cameroon;CM;South West;Meme;Kumba;1 km W R.F. Bombe Bakundu;0;500;;;;;;;;;
9542c9bb-25f9-b23e-d565-e601f6bfbeba;;http://vocab.getty.edu/page/tgn/7001295;Africa | Cameroon | South West | Ndian | Mundemba;Africa;;;;Cameroon;CM;South West;Ndian;Mundemba;P.N. de Korup;0;500;;;;;;;;;
a4a4d85e-e592-e0fd-79dc-efef257eda2a;;http://vocab.getty.edu/page/tgn/7001296;Africa | Cameroon | South | Océan | Kribi;Africa;;;;Cameroon;CM;South;Océan;Kribi;11 km Kribi–Ebolowa;0;500;;;;;;;;;
2aaed81a-0bd6-67fa-4f5b-d93bc2bb9c9d;;http://vocab.getty.edu/page/tgn/7001297;Africa | Cameroon | South West | Meme | Mbonge;Africa;;;;Cameroon;CM;South West;Meme;Mbonge;1 km W of Mabonji village route Kumba–Mbongue ;0;500;;;;;;;;;
d797c405-8e13-ee6b-34c5-6f1886d1a130;;http://vocab.getty.edu/page/tgn/7001298;Africa | Cameroon | South West | Fako| Limbé;Africa;;;;Cameroon;CM;South West;Fako;Limbé;Bimbia Bonadekombo [Mabeta–Moliwe] ;0;500;;;;;;;;;
a86ad953-e4a9-b3d2-9b80-62ef02667c4a;;http://vocab.getty.edu/page/tgn/7001299;Africa | Cameroon | South | Mvila | Ebolowa;Africa;;;;Cameroon;CM;South;Mvila;Ebolowa;Station du Cacaoyer de N'Koemvone 14 Km along the road from Ebolowato Ambam.;0;600;;;;;;;;;
aabac6f8-d296-f21d-3ae5-99d500de64e7;;http://vocab.getty.edu/page/tgn/7001300;Africa | Cameroon | North | Faro | Poli;Africa;;;;Cameroon;CM;North;Faro; Poli;13 km NNW de Poli,  Hosséré Mouto;0;600;;;;;;;;;
6056212a-b167-8fd4-6b95-929269e54d1e;;http://vocab.getty.edu/page/tgn/7001301;Africa | Cameroon | South West | Meme | Kumba;Africa;;;;Cameroon;CM;South West; Meme;Kumba;32 km NNW de Kumba 2 km SW Dikume Balue,  Rumpi hills Mt Rata;;;;;;;;;;;
0e1b38be-0ab6-b0a2-b300-eb7119a9b2d4;;http://vocab.getty.edu/page/tgn/7001302;Africa | Cameroon | South West | Koupé-Manengouba;Africa;;;;Cameroon;CM;South West;Koupé-Manengouba;;Kupe Village ;1000;2000;;;;;;;;;
9ccb1a9e-b9c3-f2d5-9ec6-64a24993c48f;;http://vocab.getty.edu/page/tgn/7001303;Africa | Cameroon | South | Mvila | Ebolowa;Africa;;;;Cameroon;CM;South;Mvila;Ebolowa;près Nkoemvone env. 15 km S Ebolowa;500;1000;;;;;;;;;
5b25eb9f-df64-5c00-fa7f-d8716e57e6bd;;http://vocab.getty.edu/page/tgn/7001304;Africa | Cameroon | Littoral |  Sanaga-Maritime | Edéa;Africa;;;;Cameroon;CM; Littoral;Sanaga-Maritime;Edéa;Près Bitoutouk (20km SSE Edéa);;;;;;;;;;;
9935aa55-3a7a-8675-8488-90048023afb9;;http://vocab.getty.edu/page/tgn/7001305;Africa | Cameroon | South | Océan | Kribi;Africa;;;;Cameroon;CM;South;Océan;Kribi;A 20 km au SSE de ZINGUI (soit à 50 km au SE de Kribi).;;;;;;;;;;;
9faba04f-41e3-0503-2009-8dd222dd3fb4;;http://vocab.getty.edu/page/tgn/7001306;Africa | Cameroon | Adamaoua | Mayo-Banyo | Banyo;Africa;;;;Cameroon;CM;Adamaoua;Mayo-Banyo;Banyo;Monts Gotel. Pentes méridionales du Tchabal (2481 m) (30 Km NNO Banyo). IGN Banyo et Tignere.;1600;2400;;;;;;;;;
48580987-a7e0-9617-46ef-c3e8b61c07a4;;http://vocab.getty.edu/page/tgn/7001307;Africa | Cameroon | Littoral |  Sanaga-Maritime | Nyanon;Africa;;;;Cameroon;CM;Littoral;Sanaga-Maritime;Nyanon;Kikot: Bordure de la Sanaga en amont (rive gauche) du pont dit de KIKOT (route Douala - Bafia), 70 km SSW de Bafia.;;;;;;;;;;;
296b7cfa-0aca-e9f0-0e90-245506199722;;http://vocab.getty.edu/page/tgn/7001308;Africa | Cameroon | South | Océan | Bipindi;Africa;;;;Cameroon;CM;South;Océan;Bipindi;Bipindi, 65 km au NE de Kribi;;;;;;;;;;;
0508028d-ea36-3369-b182-7f25fd6d90c7;;http://vocab.getty.edu/page/tgn/7001309;Africa | Cameroon | Center | Nyong-et-Kéllé | Makak;Africa;;;;Cameroon;CM;Center;Nyong-et-Kéllé;Makak;Nkongkengui, 12 km NNE Makak. Soit à 50 km WSW de Yaoundé. Flle IGN 1/200,000 Yaoundé;;;;;;;;;;;
92ac0d02-cb8c-7248-d2cd-8cc64d0fad3e;;http://vocab.getty.edu/page/tgn/7001310;Africa | Cameroon | South | Océan | Kribi;Africa;;;;Cameroon;CM;South;Océan;Kribi;17 km N. of Kribi. Edea road.;;;;;;;;;;;
849437be-d222-868d-8868-d2969d47cd34;;http://vocab.getty.edu/page/tgn/7001311;Africa | Cameroon | East | Boumba et Ngoko | Yokadouma;Africa;;;;Cameroon;CM;East;Boumba et Ngoko;Yokadouma;5km au Nord de Mwapak, km 43 : piste Yokadouma - Lomié. Feuille IGN. Medoum.;;;;;;;;;;;
2f69b8b6-bba4-b7f1-e3f5-764005bafe54;;http://vocab.getty.edu/page/tgn/7001312;Africa | Cameroon | South West | Fako| Muyuka;Africa;;;;Cameroon;CM; South West;Fako|;Muyuka;Entre Ekona et Bonbaji près SUPE, 40km N Kumba.;350;350;;;;;;;;;
16658e13-e52d-51e9-8b4c-0fd97c4d0a1e;;http://vocab.getty.edu/page/tgn/7001313;Africa | Cameroon | North West | Mezam | Bamenda;Africa;;;;Cameroon;CM;North West;Mezam;Bamenda;21 Km on the road from Bamenda to Jakiri.;1900;1900;;;;;;;;;
3c6224c7-f78c-9216-2bd3-018b49c902bc;;http://vocab.getty.edu/page/tgn/7001314;Cameroon | East | Boumba et Ngoko | Moloundou;Africa;;;;Cameroon;CM;East;Boumba et Ngoko; Moloundou;A 2 km à l' Ouest de Bangé ( km 75 route Yokadouma- Moloundou);;;;;;;;;;;
f7487093-064b-5040-d41c-135be97c7583;;http://vocab.getty.edu/page/tgn/7001315;Africa | Cameroon | Center | Mfoundi | Yaoundé;Africa;;;;Cameroon;CM;Center;Mfoundi;Yaoundé;Obili (bordure du marécage).;;;;;;;;;;;
6adff503-12d2-ede4-6205-1a8a0b58562e;;http://vocab.getty.edu/page/tgn/7001316;Africa | Cameroon | South West | Ndian | Mundemba;Africa;;;;Cameroon;CM;South West;Ndian; Mundemba;Vicinity of Mundemba, Ndian div.;;;;;;;;;;;
00e0caf8-3273-13f7-b084-d778fb0f4459;;http://vocab.getty.edu/page/tgn/7001317;Africa | Cameroon | South | Océan | Kribi;Africa;;;;Cameroon;CM; South;Océan;Kribi;4 km E of km 65 of Edéa - Kribi road.;20;20;;;;;;;;;
d443ba42-9f5f-a5c2-5d29-d853c9eb6970;;http://vocab.getty.edu/page/tgn/7001318;Cameroon | East | Boumba et Ngoko | Moloundou;Africa;;;;Cameroon;CM;East;Boumba et Ngoko;Moloundou;Mopwo (km 22 route Yokadouma-Batouri).;;;;;;;;;;;
a8f29f23-742e-a90b-045f-3c60f409eb27;;http://vocab.getty.edu/page/tgn/7001319;Africa | Cameroon | Center | Mbam-et-Inoubou | Ndikiniméki;Africa;;;;Cameroon;CM;Center;Mbam-et-Inoubou;Ndikiniméki;At Sonossi : 26km W. of Ndikinimeki. Flle IGN 1/200,000 Ndikinimeki.;;;;;;;;;;;
f85c5f09-b1e7-834f-db4c-e01b350cc402;;http://vocab.getty.edu/page/tgn/7001320;Africa | Cameroon | North West | Mezam | Bamenda;Africa;;;;Cameroon;CM;North West;Mezam;Bamenda;Versant septentrional du Mont Neshele (= Mba Mfeu, 10 km ESE - Bamenda.;;;;;;;;;;;
94d13a83-2092-c4b7-ae7a-ac1d01e6d46d;;http://vocab.getty.edu/page/tgn/7001321;Africa | Cameroon | Littoral |  Nkam | Yabassi;Africa;;;;Cameroon;CM;Littoral;Nkam;Yabassi;Près Nkam, 10 km NNE de Ngambé. IGN. Ndikinimeki.;;;;;;;;;;;
c2e8a28b-4cb3-3f37-5fb7-1bd02fb2918c;;http://vocab.getty.edu/page/tgn/7001322;Africa | Cameroon | South West | Meme | Mbonge;Africa;;;;Cameroon;CM;South West;Meme;Mbonge;Mbalangi. Southern Bakundu forest Reserve.;;;;;;;;;;;
d97e03ba-873d-b447-9bdf-27954a210334;;http://vocab.getty.edu/page/tgn/7001323;Africa | Cameroon | North West | Mezam | Bambui;Africa;;;;Cameroon;CM;North West;Mezam;Bambui;Kraal 4 (Bambui) - Bamenda.5500';5500;5500;;;;;;;;;
d8165c73-7c50-4626-3389-d7dd778539fd;;http://vocab.getty.edu/page/tgn/7001324;Africa | Cameroon | Adamaoua | Djérem | Tibati;Africa;;;;Cameroon;CM;Adamaoua;Djérem;Tibati;25km au nord de tibati;;;;;;;;;;;
a1f92d27-5d66-9eec-4d2a-998304b5b070;;http://vocab.getty.edu/page/tgn/7001325;Africa | Cameroon | Center | Nyong-et-Kellé | Eséka;Africa;;;;Cameroon;CM;Center;Nyong-et-Kellé;Eséka;Ca. 40 km NW of Eséka, along the Kele River.;;;;;;;;;;;
586e6a9d-6fac-f7d4-08c5-bb71e7b6142e;;http://vocab.getty.edu/page/tgn/7001326;Africa | Cameroon | South | Océan | Kribi;Africa;;;;Cameroon;CM;South;Océan;Kribi;12 km from Kribi, high forest between Ebowa road and Kienke River.;;;;;;;;;;;
49052dfb-bf18-a2e6-b796-663cd313c9de;;http://vocab.getty.edu/page/tgn/7001327;Africa | Cameroon | South |  Vallée-du-Ntem | Ma'an;Africa;;;;Cameroon;CM;South;Vallée-du-Ntem;Ma'an;Colline Ngwon (38km Est de Kribi).;;;;;;;;;;;
12129768-6d9a-1cf0-d8e0-1c2e0f646a8f;;http://vocab.getty.edu/page/tgn/7001328;Africa | Cameroon | South | Océan | Kribi;Africa;;;;Cameroon;CM;South;Océan;Kribi;3 km E. of km 60 Kribi-Edea.;;;;;;;;;;;
e28cd771-b344-c5fa-02c0-261d6344765c;;http://vocab.getty.edu/page/tgn/7001329;Africa | Cameroon | Center | Mfoundi | Yaoundé;Africa;;;;Cameroon;CM;Center;Mfoundi;Yaoundé;Colline Nkolngoas dans le massif de Mbam Minkoum.;;;;;;;;;;;
c64eeb9f-af1f-13bc-94ad-d5b4082dd03e;;http://vocab.getty.edu/page/tgn/7001330;Africa | Cameroon | Center | Mbam-et-Inoubou | Bafia;Africa;;;;Cameroon;CM;Center;Mbam-et-Inoubou;Bafia;Yangafok II, 25km ENE de Bafia.;;;;;;;;;;;
8900c3c2-6dcc-031e-a4b3-5cd4079475a5;;http://vocab.getty.edu/page/tgn/7001331;Africa | Cameroon | South West | Manyu | Mamfé;Africa;;;;Cameroon;CM;South West;Manyu;Mamfé;Entre Babong et Ogurang, 45km SW, Mamfé.;;;;;;;;;;;
4491e838-7565-3a65-15d9-1e3e83afc0df;;http://vocab.getty.edu/page/tgn/7001332;Africa | Cameroon | Littoral |  Wouri | Douala;Africa;;;;Cameroon;CM;Littoral;Wouri;Douala;24km NE of Douala, along road to Edéa.;;;;;;;;;;;
ad69d6a8-f13b-0ae6-27fd-841150c7b381;;http://vocab.getty.edu/page/tgn/7001333;Africa | Cameroon | South West | Koupé-Manengouba | Bangem;Africa;;;;Cameroon;CM; South West;Koupé-Manengouba;Bangem;Mont Manengouba;;;;;;;;;;;
d0fac693-dbb9-b6bb-c648-5d7a0a21efa8;;http://vocab.getty.edu/page/tgn/7001334;Africa | Cameroon | Center | Mfoundi | Yaoundé;Africa;;;;Cameroon;CM;Center;Mfoundi;Yaoundé;River Ndoungze 52 km S.E.Mbalmayo;;;;;;;;;;;
84c8e820-fc9a-69fa-06ab-15b16ba8d50e;;http://vocab.getty.edu/page/tgn/7001335; Cameroon | South | Océan | Bipindi;Africa;;;;Cameroon;CM;South;Océan;Bipindi;Bipindi, 65 km NE de Kribi.;;;;;;;;;;;
8c550d94-40b7-3758-040b-c2870dd7f319;;http://vocab.getty.edu/page/tgn/7001336;Africa | Cameroon | Littoral |  Moungo | Mélong;Africa;;;;Cameroon;CM;Littoral;Moungo;Mélong;Forêt de Melong près Bonda.;;;;;;;;;;;
35056c02-e429-3f27-4355-5e7d4b5767fa;;http://vocab.getty.edu/page/tgn/7001337; Cameroon | South | Océan | Campo;Africa;;;;Cameroon;CM;South;Océan;Campo;Environs de Mvini, à 34 Km à l'Est de Campo.;;;;;;;;;;;
cd88f842-e920-c7e3-e8c9-fc1efc7c4937;;http://vocab.getty.edu/page/tgn/7001338;Africa | Cameroon | East |  Lom-et-Djérem | Bertoua;Africa;;;;Cameroon;CM;East;Lom-et-Djérem;Bertoua;Subdivision Bertoua route Deng-Deng.;;;;;;;;;;;
3267d2b3-653c-a6d7-d60a-1aa5cca49070;;http://vocab.getty.edu/page/tgn/7001339; Cameroon | South | Vallée-du-Ntem | Ambam;Africa;;;;Cameroon;CM;South;Vallée-du-Ntem;Ambam;Près du Ntem à 10 km au SW de Nyabessan.;;;;;;;;;;;
